record_id,year,make,model,engine,oil_type,oil_capacity,oil_filter,transmission_fluid,source,additional_specs,verification_status,missing_fields,merge_key
fa3876e4996319194aad81b8,2025,Lexus,UX 300h,Hybrid 2,,,51394,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""1394"",""source_status"":""ENGINE_FILTER_FAMILY_CONTINUITY — Engine Oil: 2/2 same engine/filter family; Oil Capacity: 2/2 same engine/filter family; Oil Plug Torque: 2/2 same engine/filter family. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP cross-reference not verified."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity;stp_filter,2025|lexus|ux300h|hybrid2
c38365de46c3d4d8db5e4e16,2025,Lincoln,Aviator,Turbo 3,,,WL10050,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10050"",""stp_filter"":""S11955 / S11955XL"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2024 continuity; Oil Capacity: exact 2024 continuity; Oil Plug Torque: exact 2024 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2025|lincoln|aviator|turbo3
6fe1a0e28ea989a8b5e6f55c,2025,Lincoln,Corsair,Hybrid 2.5,,,51348,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""1348"",""stp_filter"":""PH2811"",""source_status"":""UNVERIFIED_OIL_SERVICE_DATA — Engine Oil: no validated continuity source; Oil Capacity: no validated continuity source; Oil Plug Torque: no validated continuity source. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""unverified"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",unverified,oil_type;oil_capacity,2025|lincoln|corsair|hybrid25
f6d19bad76a5b05dba33de40,2025,Lincoln,Corsair,Turbo 2,,,WL10290,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10290"",""stp_filter"":""S12060 / S12060XL"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2024 continuity; Oil Capacity: exact 2024 continuity; Oil Plug Torque: exact 2024 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2025|lincoln|corsair|turbo2
2f2183f1677454c7c3fc2ea7,2025,Lincoln,Nautilus,Turbo 2,,,WL10290,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10290"",""stp_filter"":""S12060 / S12060XL"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2024 continuity; Oil Capacity: exact 2024 continuity; Oil Plug Torque: exact 2024 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2025|lincoln|nautilus|turbo2
885c0477dad6e798c695c80d,2025,Mazda,3,Hybrid 2.5,,,57002,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""7002"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2024 continuity; Oil Capacity: exact 2024 continuity; Oil Plug Torque: exact 2024 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP cross-reference not verified."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity;stp_filter,2025|mazda|3|hybrid25
31466925d7e7d8ae83a83808,2025,Mazda,Cx-50,Hybrid 2.5,,,WL10332,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10332"",""source_status"":""UNVERIFIED_OIL_SERVICE_DATA — Engine Oil: no validated continuity source; Oil Capacity: no validated continuity source; Oil Plug Torque: no validated continuity source. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP cross-reference not verified."",""verification_status"":""unverified"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",unverified,oil_type;oil_capacity;stp_filter,2025|mazda|cx50|hybrid25
31334b79cfa91778668e012b,2025,Mazda,Cx-70,Hybrid 2.5,,,57002,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""7002"",""source_status"":""ENGINE_FILTER_FAMILY_CONTINUITY — Engine Oil: 4/4 same engine/filter family; Oil Capacity: 4/4 same engine/filter family; Oil Plug Torque: 4/4 same engine/filter family. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP cross-reference not verified."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity;stp_filter,2025|mazda|cx70|hybrid25
86003f15e7ab38826d2b429b,2025,Mazda,Cx-90,Hybrid 2.5,,,57002,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""7002"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2024 continuity; Oil Capacity: exact 2024 continuity; Oil Plug Torque: exact 2024 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP cross-reference not verified."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity;stp_filter,2025|mazda|cx90|hybrid25
d231ebe70878f6089cf7f4a9,2025,Mercedes Benz,AMG GT 63 Pro,Turbo 4,,,WL10077,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10077"",""stp_filter"":""S11792 / S11792XL"",""source_status"":""ENGINE_FILTER_FAMILY_CONTINUITY — Engine Oil: 29/29 same engine/filter family; Oil Capacity: 29/29 same engine/filter family; Oil Plug Torque: 29/29 same engine/filter family. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2025|mercedesbenz|amggt63pro|turbo4
1d4cae77c3a8f69507a7a1ed,2025,Mercedes Benz,AMG GT 63 S E Performance,Turbo 4,,,WL10077,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10077"",""stp_filter"":""S11792 / S11792XL"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2024 continuity; Oil Capacity: exact 2024 continuity; Oil Plug Torque: exact 2024 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2025|mercedesbenz|amggt63seperformance|turbo4
7eb49ced603502394807f2fc,2025,Mercedes Benz,Amg A45 S,Turbo 2,,,57059,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""7059"",""stp_filter"":""S11060 / S11060XL"",""source_status"":""UNVERIFIED_OIL_SERVICE_DATA — Engine Oil: no validated continuity source; Oil Capacity: no validated continuity source; Oil Plug Torque: no validated continuity source. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""unverified"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",unverified,oil_type;oil_capacity,2025|mercedesbenz|amga45s|turbo2
e2d76cde337f579749b9206c,2025,Mercedes Benz,Amg Gt 43,Turbo 2,,,WL10760,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10760"",""stp_filter"":""S45037XL"",""source_status"":""ENGINE_FILTER_FAMILY_CONTINUITY — Engine Oil: 5/5 same engine/filter family; Oil Capacity: 5/5 same engine/filter family; Oil Plug Torque: 5/5 same engine/filter family. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2025|mercedesbenz|amggt43|turbo2
e56a8e4bf231e2e6241f8f18,2025,Mercedes Benz,Amg Gt 43,Turbo 3,,,WL10433,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10433"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2024 continuity; Oil Capacity: exact 2024 continuity; Oil Plug Torque: exact 2024 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP cross-reference not verified."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity;stp_filter,2025|mercedesbenz|amggt43|turbo3
f15123c32cee665c42daee03,2025,Mercedes Benz,Amg Gt 53,Turbo 3,,,WL10433,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10433"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2024 continuity; Oil Capacity: exact 2024 continuity; Oil Plug Torque: exact 2024 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP cross-reference not verified."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity;stp_filter,2025|mercedesbenz|amggt53|turbo3
199fa35406c0a9b74f794ee4,2025,Mercedes Benz,Amg Gt 55,Turbo 4,,,WL10077,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10077"",""stp_filter"":""S11792 / S11792XL"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2024 continuity; Oil Capacity: exact 2024 continuity; Oil Plug Torque: exact 2024 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2025|mercedesbenz|amggt55|turbo4
cc6882c8614849c3873bf0ef,2025,Mercedes Benz,Amg Gt 63,Turbo 4,,,WL10077,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10077"",""stp_filter"":""S11792 / S11792XL"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2024 continuity; Oil Capacity: exact 2024 continuity; Oil Plug Torque: exact 2024 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2025|mercedesbenz|amggt63|turbo4
e5e6b8fdc931b2586837afbb,2025,Mercedes Benz,C200,Turbo 1.5,,,WL7515,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""7515"",""stp_filter"":""S11473 / S11473XL"",""source_status"":""UNVERIFIED_OIL_SERVICE_DATA — Engine Oil: no validated continuity source; Oil Capacity: no validated continuity source; Oil Plug Torque: no validated continuity source. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""unverified"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",unverified,oil_type;oil_capacity,2025|mercedesbenz|c200|turbo15
a97162bb4644039710a68904,2025,Mercedes Benz,C300,Turbo 2,,,WL7515,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""7515"",""stp_filter"":""S11473 / S11473XL"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2023 continuity; Oil Capacity: exact 2023 continuity; Oil Plug Torque: exact 2023 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2025|mercedesbenz|c300|turbo2
dbbb7c0cef235abe3eeceaaa,2025,Mercedes Benz,C43 Amg,Turbo 2,,,WL10760,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10760"",""stp_filter"":""S45037XL"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2024 continuity; Oil Capacity: exact 2024 continuity; Oil Plug Torque: exact 2024 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2025|mercedesbenz|c43amg|turbo2
1a468fcd883f7457684aec28,2025,Mercedes Benz,C63 AMG S E Performance,Turbo 2,,,WL10760,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10760"",""stp_filter"":""S45037XL"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2024 continuity; Oil Capacity: exact 2024 continuity; Oil Plug Torque: exact 2024 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2025|mercedesbenz|c63amgseperformance|turbo2
aace3a5b9654d2ba3c62cb32,2025,Mercedes Benz,Cla200,Turbo 1.3,,,WL7506,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""7506"",""stp_filter"":""S45001"",""source_status"":""UNVERIFIED_OIL_SERVICE_DATA — Engine Oil: no validated continuity source; Oil Capacity: no validated continuity source; Oil Plug Torque: no validated continuity source. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""unverified"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",unverified,oil_type;oil_capacity,2025|mercedesbenz|cla200|turbo13
13e83ea0f2781f4134959507,2025,Mercedes Benz,Cla250,Turbo 2,,,WL7515,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""7515"",""stp_filter"":""S11473 / S11473XL"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2024 continuity; Oil Capacity: exact 2024 continuity; Oil Plug Torque: exact 2024 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2025|mercedesbenz|cla250|turbo2
5b374d25326339b4a75330c1,2025,Mercedes Benz,Cla35 Amg,Turbo 2,,,WL7515,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""7515"",""stp_filter"":""S11473 / S11473XL"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2024 continuity; Oil Capacity: exact 2024 continuity; Oil Plug Torque: exact 2024 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2025|mercedesbenz|cla35amg|turbo2
e0dd9bc6d02e91a207422b25,2025,Mercedes Benz,Cla45 Amg S,Turbo 2,,,WL7515,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""7515"",""stp_filter"":""S11473 / S11473XL"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2024 continuity; Oil Capacity: exact 2024 continuity; Oil Plug Torque: exact 2024 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2025|mercedesbenz|cla45amgs|turbo2
c75418eeceacc25d0247170d,2025,Mercedes Benz,Cle 300,Hybrid 2,,,WL7515,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""7515"",""stp_filter"":""S11473 / S11473XL"",""source_status"":""UNVERIFIED_OIL_SERVICE_DATA — Engine Oil: no validated continuity source; Oil Capacity: no validated continuity source; Oil Plug Torque: no validated continuity source. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""unverified"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",unverified,oil_type;oil_capacity,2025|mercedesbenz|cle300|hybrid2
f84042f23fb6a2fecc29a0b8,2025,Mercedes Benz,Cle 450,Diesel 3,,,WL10433,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10433"",""source_status"":""UNVERIFIED_OIL_SERVICE_DATA — Engine Oil: no validated continuity source; Oil Capacity: no validated continuity source; Oil Plug Torque: no validated continuity source. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP cross-reference not verified."",""verification_status"":""unverified"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",unverified,oil_type;oil_capacity;stp_filter,2025|mercedesbenz|cle450|diesel3
a6a5099b86ff7cbcfe59a248,2025,Mercedes Benz,Cle53 Amg,Turbo 3,,,WL10433,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10433"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2024 continuity; Oil Capacity: exact 2024 continuity; Oil Plug Torque: exact 2024 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP cross-reference not verified."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity;stp_filter,2025|mercedesbenz|cle53amg|turbo3
07656433404e88e9ad30b38b,2025,Mercedes Benz,E200,Hybrid 2,,,WL7515,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""7515"",""stp_filter"":""S11473 / S11473XL"",""source_status"":""ENGINE_FILTER_FAMILY_CONTINUITY — Engine Oil: 1/1 same engine/filter family; Oil Capacity: 1/1 same engine/filter family; Oil Plug Torque: 1/1 same engine/filter family. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2025|mercedesbenz|e200|hybrid2
1f6ba49c634ff1e50eda3749,2025,Mercedes Benz,E350,Turbo 2,,,WL7515,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""7515"",""stp_filter"":""S11473 / S11473XL"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2024 continuity; Oil Capacity: exact 2024 continuity; Oil Plug Torque: exact 2024 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2025|mercedesbenz|e350|turbo2
4f882f5784f0fda8950e2eba,2025,Mercedes Benz,E53 Amg,Turbo 3,,,WL10760,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10760"",""stp_filter"":""S45037XL"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2023 continuity; Oil Capacity: exact 2023 continuity; Oil Plug Torque: exact 2023 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2025|mercedesbenz|e53amg|turbo3
048813d61899a682d96494fb,2025,Mercedes Benz,GLC350e,Hybrid 2,,,WL10760,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10760"",""stp_filter"":""S45037XL"",""source_status"":""ENGINE_FILTER_FAMILY_CONTINUITY — Engine Oil: 1/1 same engine/filter family; Oil Capacity: 1/1 same engine/filter family; Oil Plug Torque: 1/1 same engine/filter family. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2025|mercedesbenz|glc350e|hybrid2
3375a6991414e071628649cd,2025,Mercedes Benz,GLE450e,Hybrid 2,,,WL10433,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10433"",""source_status"":""UNVERIFIED_OIL_SERVICE_DATA — Engine Oil: no validated continuity source; Oil Capacity: no validated continuity source; Oil Plug Torque: no validated continuity source. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP cross-reference not verified."",""verification_status"":""unverified"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",unverified,oil_type;oil_capacity;stp_filter,2025|mercedesbenz|gle450e|hybrid2
3ba6f1185204bd9e71201afb,2025,Mercedes Benz,Gla200,Turbo 1.3,,,WL7506,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""7506"",""stp_filter"":""S45001"",""source_status"":""ENGINE_FILTER_FAMILY_CONTINUITY — Engine Oil: 1/1 same engine/filter family; Oil Capacity: 1/1 same engine/filter family; Oil Plug Torque: 1/1 same engine/filter family. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2025|mercedesbenz|gla200|turbo13
f329c8e0346f5a4a7682243c,2025,Mercedes Benz,Gla250,Turbo 2,,,WL7515,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""7515"",""stp_filter"":""S11473 / S11473XL"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2024 continuity; Oil Capacity: exact 2024 continuity; Oil Plug Torque: exact 2024 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2025|mercedesbenz|gla250|turbo2
ff72b415cbb1769209a1baf8,2025,Mercedes Benz,Gla35 Amg,Turbo 2,,,WL7515,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""7515"",""stp_filter"":""S11473 / S11473XL"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2024 continuity; Oil Capacity: exact 2024 continuity; Oil Plug Torque: exact 2024 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2025|mercedesbenz|gla35amg|turbo2
d4dfb283193bc6e79a645fb1,2025,Mercedes Benz,Glb 250,Turbo 2,,,WL7515,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""7515"",""stp_filter"":""S11473 / S11473XL"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2024 continuity; Oil Capacity: exact 2024 continuity; Oil Plug Torque: exact 2024 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2025|mercedesbenz|glb250|turbo2
5bbe66e8c3606d9f16bf6296,2025,Mercedes Benz,Glb220,Turbo 2,,,WL7515,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""7515"",""stp_filter"":""S11473 / S11473XL"",""source_status"":""ENGINE_FILTER_FAMILY_CONTINUITY — Engine Oil: 33/33 same engine/filter family; Oil Capacity: 33/33 same engine/filter family; Oil Plug Torque: 33/33 same engine/filter family. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2025|mercedesbenz|glb220|turbo2
2a7d08ec9dad05bd101cf420,2025,Mercedes Benz,Glb35 Amg,Turbo 2,,,WL7515,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""7515"",""stp_filter"":""S11473 / S11473XL"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2024 continuity; Oil Capacity: exact 2024 continuity; Oil Plug Torque: exact 2024 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2025|mercedesbenz|glb35amg|turbo2
abfdfa533bf5043408ccf218,2025,Mercedes Benz,Glc300,Turbo 2,,,WL10760,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10760"",""stp_filter"":""S45037XL"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2023 continuity; Oil Capacity: exact 2023 continuity; Oil Plug Torque: exact 2023 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2025|mercedesbenz|glc300|turbo2
d6d732d41e93e71bf2a21bd7,2025,Mercedes Benz,Glc43 Amg,Turbo 2,,,WL10760,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10760"",""stp_filter"":""S45037XL"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2024 continuity; Oil Capacity: exact 2024 continuity; Oil Plug Torque: exact 2024 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2025|mercedesbenz|glc43amg|turbo2
97f03f69b540ad1154ff2055,2025,Mercedes Benz,Gle350,Hybrid 2,,,WL10760,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10760"",""stp_filter"":""S45037XL"",""source_status"":""ENGINE_FILTER_FAMILY_CONTINUITY — Engine Oil: 2/2 same engine/filter family; Oil Capacity: 2/2 same engine/filter family; Oil Plug Torque: 2/2 same engine/filter family. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2025|mercedesbenz|gle350|hybrid2
b666674561679758c619fb8c,2025,Mercedes Benz,Gle450,Turbo 3,,,WL10760,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10760"",""stp_filter"":""S45037XL"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2024 continuity; Oil Capacity: exact 2024 continuity; Oil Plug Torque: exact 2024 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2025|mercedesbenz|gle450|turbo3
